access_date,user_name,app_path
2020-08-07 14:52:19,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-07 14:52:28,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-07 14:52:52,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-07 14:53:26,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-08-07 14:54:28,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-08-13 09:29:21,cwotg,/apps/kardia/modules/crm/index.app
2020-08-18 09:05:54,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-08-18 09:05:55,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-08-18 09:06:12,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-08-18 09:06:13,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-08-18 09:06:35,cwotg,/apps/kardia/modules/rcpt/cc_admin_fee.app
2020-08-18 09:06:36,cwotg,/apps/kardia/modules/rcpt/cc_admin_fee.app
2020-08-18 09:07:30,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:07:31,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:07:44,cwotg,/apps/kardia/modules/base/partner_window.app
2020-08-18 09:07:45,cwotg,/apps/kardia/modules/base/partner_window.app
2020-08-18 09:08:44,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:08:54,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:08:55,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:10:15,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:11:12,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-18 09:11:13,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-24 09:20:12,cwotg,/apps/kardia/modules/crm/index.app
2020-08-24 09:20:13,cwotg,/apps/kardia/modules/crm/index.app
2020-08-24 09:34:09,cwotg,/apps/kardia/modules/crm/index.app
2020-08-24 09:34:38,cwotg,/apps/kardia/modules/base/partner_window.app
2020-08-24 09:34:39,cwotg,/apps/kardia/modules/base/partner_window.app
2020-08-24 09:35:29,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-08-24 09:36:12,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-08-24 09:36:13,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-08-24 11:08:50,cwotg,/apps/kardia/modules/crm/index.app
2020-08-24 11:08:51,cwotg,/apps/kardia/modules/crm/index.app
2020-09-02 12:33:54,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-09-02 12:35:45,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-02 12:35:59,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-08 10:47:54,cwotg,/apps/kardia/modules/crm/index.app
2020-09-08 10:47:55,cwotg,/apps/kardia/modules/crm/index.app
2020-09-08 14:40:03,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-08 14:40:04,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-08 14:40:09,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-08 14:40:37,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-08 14:41:39,cwotg,/apps/kardia/modules/base/new_partner.app
2020-09-08 14:43:37,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-08 14:43:38,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-08 16:59:59,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-08 17:01:49,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-08 17:01:50,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-08 17:12:18,cwotg,/apps/kardia/modules/crm/index.app
2020-09-09 07:57:24,cwotg,/apps/kardia/modules/crm/index.app
2020-09-11 13:39:36,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-11 13:39:37,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-11 13:39:59,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-09-11 13:40:36,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-11 13:41:18,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-11 13:41:42,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-12 15:07:04,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-12 15:08:24,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-21 08:41:25,cwotg,/apps/kardia/modules/base/partner_window.app
2020-09-22 13:38:43,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-22 13:38:46,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-22 13:39:33,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-22 13:39:34,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-22 13:47:16,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-22 14:06:45,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-22 14:07:39,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-22 14:08:26,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-09-22 14:09:05,cwotg,/apps/kardia/modules/base/partner_window.app
2020-09-22 14:09:06,cwotg,/apps/kardia/modules/base/partner_window.app
2020-09-22 14:11:20,cwotg,/apps/kardia/modules/base/new_partner.app
2020-09-22 14:15:03,cwotg,/apps/kardia/modules/base/partner_window.app
2020-09-22 14:15:32,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-09-22 14:17:01,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-22 14:19:40,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-22 14:19:41,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-09-22 14:20:26,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-09-22 14:20:59,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-22 14:21:00,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-09-24 15:58:31,cwotg,/apps/kardia/modules/crm/index.app
2020-09-24 16:18:54,cwotg,/apps/kardia/modules/crm/index.app
2020-09-24 16:18:56,cwotg,/apps/kardia/modules/crm/index.app
2020-09-28 11:05:28,cwotg,/apps/kardia/modules/crm/index.app
2020-09-28 11:16:45,cwotg,/apps/kardia/modules/base/staffmaint.app
2020-09-28 11:17:21,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-09-30 11:21:02,cwotg,/apps/kardia/modules/crm/index.app
2020-10-01 10:16:43,cwotg,/apps/kardia/modules/crm/index.app
2020-10-02 14:31:46,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-10-02 14:32:18,cwotg,/apps/kardia/modules/rcpt/receipt_types.app
2020-10-02 14:32:33,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-10-02 14:32:34,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-10-02 14:32:56,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-10-05 09:22:06,cwotg,/apps/kardia/modules/crm/index.app
2020-10-05 10:55:51,cwotg,/apps/kardia/modules/crm/index.app
2020-10-05 11:24:21,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-05 11:24:22,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-05 14:37:29,cwotg,/apps/kardia/modules/crm/index.app
2020-10-09 09:59:09,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-20 14:36:19,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-23 10:31:09,cwotg,/apps/kardia/modules/crm/index.app
2020-10-26 13:10:18,cwotg,/apps/kardia/modules/rcpt/donor_report_test.app
2020-10-26 13:10:24,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-27 13:19:05,cwotg,/apps/kardia/modules/crm/index.app
2020-10-27 16:00:29,cwotg,/apps/kardia/modules/crm/index.app
2020-10-27 16:00:30,cwotg,/apps/kardia/modules/crm/index.app
2020-10-28 11:02:06,cwotg,/apps/kardia/modules/crm/index.app
2020-10-28 11:02:07,cwotg,/apps/kardia/modules/crm/index.app
2020-10-29 11:31:16,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-10-29 11:31:17,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-02 10:34:19,cwotg,/apps/kardia/modules/crm/index.app
2020-11-02 10:34:20,cwotg,/apps/kardia/modules/crm/index.app
2020-11-03 11:39:27,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-03 11:39:31,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-03 11:39:39,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 11:39:48,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-03 11:39:49,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-03 11:47:21,cwotg,/apps/kardia/modules/base/new_partner.app
2020-11-03 11:48:52,cwotg,/apps/kardia/modules/base/partner_window.app
2020-11-03 11:48:53,cwotg,/apps/kardia/modules/base/partner_window.app
2020-11-03 11:49:31,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-03 11:49:32,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-03 11:52:51,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-03 11:53:43,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 11:54:56,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 14:39:24,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 14:39:39,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-03 14:39:40,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-03 14:40:04,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 14:40:05,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-03 14:40:11,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-04 09:18:32,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-04 09:18:33,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-04 14:53:43,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-04 14:53:44,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-06 11:21:50,cwotg,/apps/kardia/modules/crm/index.app
2020-11-06 11:21:51,cwotg,/apps/kardia/modules/crm/index.app
2020-11-06 12:24:17,cwotg,/apps/kardia/modules/crm/index.app
2020-11-09 14:31:15,cwotg,/apps/kardia/modules/crm/index.app
2020-11-09 14:31:33,cwotg,/apps/kardia/modules/crm/index.app
2020-11-10 14:16:13,cwotg,/apps/kardia/modules/base/partner_window.app
2020-11-10 14:16:23,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-10 14:16:26,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-10 14:16:27,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-10 14:16:40,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-10 14:19:39,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-10 14:19:40,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-11 13:47:58,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-11-13 08:49:00,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-13 08:51:12,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-13 08:51:13,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-13 08:52:05,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-16 15:31:38,cwotg,/apps/kardia/modules/crm/index.app
2020-11-17 09:29:40,cwotg,/apps/kardia/modules/base/partner_window.app
2020-11-17 10:13:05,cwotg,/apps/kardia/modules/crm/index.app
2020-11-17 12:12:28,cwotg,/apps/kardia/modules/base/partner_window.app
2020-11-17 12:12:34,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-17 12:12:40,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-17 12:13:07,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-17 13:05:35,cwotg,/apps/kardia/modules/crm/index.app
2020-11-17 15:28:11,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-17 15:28:22,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-17 15:28:23,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-17 15:28:34,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-18 13:49:47,cwotg,/apps/kardia/modules/crm/index.app
2020-11-23 13:48:09,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-23 13:48:12,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-23 13:48:56,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-23 14:21:37,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-23 14:21:45,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-23 14:21:46,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-23 14:21:53,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-23 14:23:00,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2020-11-23 14:23:38,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-24 09:12:07,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-11-24 09:12:46,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-24 09:12:47,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-11-24 09:12:59,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-11-24 09:13:00,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-07 14:33:17,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-07 14:33:21,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-07 14:33:35,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-07 15:06:22,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-10 11:48:06,cwotg,/apps/kardia/modules/base/mlist_maint.app
2020-12-10 11:48:10,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-10 11:48:11,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-10 11:49:38,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-10 11:49:39,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-10 11:51:11,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-10 15:59:03,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-10 15:59:11,cwotg,/apps/kardia/modules/rcpt/donor_report_test.app
2020-12-10 15:59:12,cwotg,/apps/kardia/modules/rcpt/donor_report_test.app
2020-12-10 15:59:29,cwotg,/apps/kardia/modules/rcpt/donation_detail.app
2020-12-10 15:59:30,cwotg,/apps/kardia/modules/rcpt/donation_detail.app
2020-12-10 15:59:41,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-12-10 15:59:42,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2020-12-15 14:48:43,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-15 14:48:44,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-15 14:48:45,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-15 14:48:46,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-15 14:49:04,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-15 14:49:05,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-15 15:04:54,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-15 15:05:09,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-12-15 15:06:25,cwotg,/apps/kardia/modules/base/new_partner.app
2020-12-15 15:07:22,cwotg,/apps/kardia/modules/base/new_partner.app
2020-12-15 15:07:23,cwotg,/apps/kardia/modules/base/new_partner.app
2020-12-15 15:07:54,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-15 15:09:02,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-15 15:22:29,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-15 15:59:38,cwotg,/apps/kardia/modules/crm/index.app
2020-12-16 09:06:05,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-16 09:06:06,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-16 09:07:05,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-16 09:07:06,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-16 09:09:45,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-16 09:09:46,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-16 11:31:56,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-16 11:31:57,cwotg,/apps/kardia/modules/base/partner_window.app
2020-12-21 14:52:15,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-21 14:52:16,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-21 14:52:19,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-21 14:52:20,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2020-12-21 14:52:45,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2020-12-21 15:03:29,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2020-12-21 15:11:02,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-21 15:11:03,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2020-12-21 15:50:00,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 12:50:42,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 12:50:43,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 12:52:09,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 12:52:32,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 12:52:33,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 12:53:37,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 12:53:43,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 13:31:25,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 13:31:26,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 13:33:14,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-04 13:33:15,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-04 13:33:30,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-04 13:33:38,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-04 13:48:46,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-04 13:52:49,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 13:53:50,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 13:53:51,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:38:53,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:38:54,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:39:09,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:39:10,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:41:36,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-04 15:44:45,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-04 15:45:41,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-11 13:39:51,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-11 13:39:52,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-11 13:39:58,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-11 13:39:59,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-11 13:40:52,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-11 13:50:25,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-11 13:50:26,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-11 14:15:20,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-11 14:15:21,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-11 14:17:51,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-11 14:17:52,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-11 14:19:11,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-11 14:19:12,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-11 14:20:19,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-11 14:20:34,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-11 14:20:35,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-12 11:48:03,cwotg,/apps/kardia/modules/base/staffmaint.app
2021-01-13 11:46:49,cwotg,/apps/kardia/modules/rcpt/fund_gift_list.app
2021-01-19 13:26:52,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-19 13:26:55,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-19 13:27:09,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-19 13:48:00,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-19 13:48:01,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-19 13:54:01,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-19 13:54:02,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-19 13:54:29,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-19 13:54:30,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-19 13:54:34,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-19 13:55:00,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-19 14:04:05,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-19 14:04:17,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-19 14:04:18,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:17:47,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-25 13:17:49,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:17:50,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:18:05,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-25 13:28:09,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-25 13:28:10,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-25 13:42:34,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:43:01,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:43:12,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-25 13:43:13,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-01-25 13:43:18,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-25 13:48:53,cwotg,/apps/kardia/modules/rcpt/de_batches.app
2021-01-25 13:49:11,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-01-25 13:54:45,cwotg,/apps/kardia/modules/base/partner_window.app
2021-01-25 13:54:46,cwotg,/apps/kardia/modules/base/partner_window.app
2021-01-25 14:09:03,cwotg,/apps/kardia/modules/rcpt/gift_import.app
2021-01-25 14:09:10,cwotg,/apps/kardia/modules/rcpt/gift_import_report.app
2021-01-25 14:09:11,cwotg,/apps/kardia/modules/rcpt/gift_import_report.app
2021-01-25 14:10:14,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-25 14:10:15,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-01-25 14:10:49,cwotg,/apps/kardia/modules/base/partner_window.app
2021-01-25 14:10:50,cwotg,/apps/kardia/modules/base/partner_window.app
2021-02-01 14:57:44,cwotg,/apps/kardia/modules/rcpt/gift_history.app
2021-02-01 14:57:48,cwotg,/apps/kardia/modules/rcpt/cr_batches.app
2021-02-01 14:58:02,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
2021-02-01 14:59:01,cwotg,/apps/kardia/modules/rcpt/gift_entry.app
